,V,B,G
2976,-0.121168,0.22,0.3010299657019636
2977,-0.11144,0.22,0.2645094332919661
2978,-0.106417,0.22,0.2174041782744109
2979,-0.093674,0.22,0.2005381951234416
2980,-0.080998,0.22,0.16567241632991
2981,-0.070293,0.22,0.1587501534085277
2982,-0.057215,0.22,0.1312183121599118
2983,-0.045267,0.22,0.1261653480171939
2984,-0.035958,0.22,0.1123113831665503
2985,-0.023313,0.22,0.1098635452654389
2986,-0.014085,0.22,0.0866250658727882
2987,0.00089,0.22,0.1088665874960389
2988,0.008699,0.22,0.0931592325346019
2989,0.019141,0.22,0.1126377917161516
2990,0.031988,0.22,0.1106312221939904
2991,0.041125,0.22,0.1324963070723259
2992,0.048739,0.22,0.1261022961303486
2993,0.053277,0.22,0.172289474099295
2994,0.06621,0.22,0.188131909724308
2995,0.076387,0.22,0.2248510736522979
2996,0.087834,0.22,0.2404607582277519
2997,0.097965,0.22,0.2993269615430931
2998,0.107269,0.22,0.3444966914930853
2999,0.128912,0.22,0.403072326359057
3000,0.140319,0.22,0.4136325114540272
3001,0.149586,0.22,0.4736522764790082
3002,0.159804,0.22,0.4881918194457066
3003,0.166355,0.22,0.5351204879411654
3004,0.175284,0.22,0.5600824003053652
3005,0.185349,0.22,0.6212934505832317
3006,0.193845,0.22,0.6420018686726522
3007,0.19806,0.22,0.6810975438810614
3008,0.206169,0.22,0.7052077169683677
3009,0.21424,0.22,0.7575653717622411
3010,0.217803,0.22,0.779698224323474
3011,0.228122,0.22,0.8374008305649103
3012,0.239368,0.22,0.8639832319017945
3013,0.246392,0.22,0.9178546100362608
3014,0.254272,0.22,0.9294512698007568
3015,0.265283,0.22,0.9773303896282052
3016,0.271982,0.22,0.9930372165501022
3017,0.282008,0.22,1.0303165958201286
3018,0.291569,0.22,1.0444215835666228
3019,0.301163,0.22,1.0806457223180812
3020,0.312632,0.22,1.0923888412093317
3021,0.322388,0.22,1.1118164968709043
3022,0.334555,0.22,1.1098077202146597
3023,0.349277,0.22,1.1396196142645705
3024,0.361498,0.22,1.132571844205415
3025,0.365766,0.22,1.163873036821042
3026,0.376904,0.22,1.1453380546466072
3027,0.388851,0.22,1.1655874507503805
3028,0.401789,0.22,1.148781228152323
3029,0.410104,0.22,1.16859860340975
3030,0.418684,0.22,1.1685666646463215
3031,0.420919,0.22,1.179888618230477
3032,0.431494,0.22,1.1894484609167788
3033,0.443275,0.22,1.18647119687428
3034,0.453007,0.22,1.1848335770495448
3035,0.463456,0.22,1.177325820533572
3036,0.47046,0.22,1.1694901485035918
3037,0.483131,0.22,1.1609411153006444
3038,0.490649,0.22,1.1536522327330012
3039,0.495466,0.22,1.0851913686678356
3040,0.502682,0.22,1.1394540447072232
3041,0.505605,0.22,1.0670803473128638
3042,0.515726,0.22,1.131255245517322
3043,0.517227,0.22,1.0662340349103665
3044,0.52596,0.22,1.1072704830499738
3045,0.527136,0.22,1.047773200353274
3046,0.536734,0.22,1.09721508873486
3047,0.538371,0.22,1.0414982825809669
3048,0.543666,0.22,1.0285323652056677
3049,0.547229,0.22,1.080270297308439
3050,0.551429,0.22,1.029527420702159
3051,0.55456,0.22,1.0787770304151998
3052,0.558356,0.22,1.0075382291337522
3053,0.56316,0.22,1.0677185966817937
3054,0.567763,0.22,1.0182773987787055
3055,0.570578,0.22,1.0640804025401014
3056,0.577494,0.22,1.0558126728307329
3057,0.577952,0.22,1.0093605025233192
3058,0.585599,0.22,1.0201097278302105
3059,0.585857,0.22,1.048939596709756
3060,0.594968,0.22,1.0324551965421511
3061,0.597758,0.22,0.985019829359214
3062,0.604763,0.22,1.0268798609042906
3063,0.610144,0.22,0.9862888930297712
3064,0.614045,0.22,1.0209793398380913
3065,0.617061,0.22,0.9768764439519156
3066,0.626938,0.22,0.9871897094826556
3067,0.627627,0.22,1.0031477650127274
3068,0.63712,0.22,0.9993565037692684
3069,0.641894,0.22,0.9733106493291565
3070,0.646977,0.22,0.9825173038207844
3071,0.650399,0.22,0.960475833954232
3072,0.654823,0.22,0.9683638700987188
3073,0.662981,0.22,0.9369588625826972
3074,0.668174,0.22,0.968209181942562
3075,0.675313,0.22,0.9433774366386942
3076,0.679716,0.22,0.9528185514820796
3077,0.685702,0.22,0.9346356958693702
3078,0.692231,0.22,0.9436807866657472
3079,0.692692,0.22,0.9489683955503692
3080,0.698885,0.22,0.9196633413098956
3081,0.703676,0.22,0.9409480250334934
3082,0.706401,0.22,0.9313482846294282
3083,0.71286,0.22,0.9325798725843444
3084,0.719623,0.22,0.9001061114898684
3085,0.721888,0.22,0.9216798753763806
3086,0.729525,0.22,0.9183740086994748
3087,0.736054,0.22,0.8941102135690077
3088,0.737254,0.22,0.9183096399708656
3089,0.741277,0.22,0.916834551292634
3090,0.742765,0.22,0.9083251035634144
3091,0.752016,0.22,0.8972160294886058
3092,0.75576,0.22,0.9002957854256552
3093,-0.837688,0.23,0.8209560632739866
3094,-0.831961,0.23,0.8410228689505731
3095,-0.820415,0.23,0.8304769238646407
3096,-0.814856,0.23,0.8452745104016278
3097,-0.802212,0.23,0.8336186552352713
3098,-0.792915,0.23,0.8475198380993245
3099,-0.786712,0.23,0.8453897479421794
3100,-0.77609,0.23,0.8542467079092583
3101,-0.765562,0.23,0.863066955143199
3102,-0.755555,0.23,0.8705557688806813
3103,-0.745377,0.23,0.8691114456873122
3104,-0.737965,0.23,0.8927529711590496
3105,-0.724354,0.23,0.8871414573511178
3106,-0.715,0.23,0.9106419776737696
3107,-0.701578,0.23,0.9054567977605854
3108,-0.690866,0.23,0.9353387499271144
3109,-0.682513,0.23,0.9345312806747104
3110,-0.669764,0.23,0.9533684460833994
3111,-0.667754,0.23,0.9592352982528228
3112,-0.651288,0.23,0.993532816981756
3113,-0.641802,0.23,0.9916743738381396
3114,-0.634864,0.23,0.9972786942932615
3115,-0.624732,0.23,0.994266996916766
3116,-0.615859,0.23,1.01501908299667
3117,-0.612459,0.23,1.024296839825447
3118,-0.599003,0.23,1.050360969983826
3119,-0.594774,0.23,1.0567583283211968
3120,-0.581406,0.23,1.0792369452200858
3121,-0.572447,0.23,1.0828626283790488
3122,-0.559612,0.23,1.1085214146983409
3123,-0.548919,0.23,1.1056717539931942
3124,-0.540744,0.23,1.1393500686413065
3125,-0.527711,0.23,1.1357902100302837
3126,-0.517904,0.23,1.1498471114211894
3127,-0.506342,0.23,1.165641320255504
3128,-0.494882,0.23,1.1840612943616242
3129,-0.480805,0.23,1.194948143635444
3130,-0.476305,0.23,1.2196107086130106
3131,-0.461467,0.23,1.2142911732235488
3132,-0.45556,0.23,1.2285881084521535
3133,-0.442728,0.23,1.2241809075112802
3134,-0.433388,0.23,1.2440347088620936
3135,-0.426161,0.23,1.2369799480817398
3136,-0.419359,0.23,1.2511436751135012
3137,-0.410687,0.23,1.24131821207525
3138,-0.403091,0.23,1.2642787856994444
3139,-0.39489,0.23,1.2511560276243012
3140,-0.385354,0.23,1.2521341609846472
3141,-0.373563,0.23,1.2454302586269783
3142,-0.360608,0.23,1.2602184694697875
3143,-0.348504,0.23,1.2677742250572113
3144,-0.341319,0.23,1.2572528574682642
3145,-0.333163,0.23,1.2484683140556554
3146,-0.321894,0.23,1.2165189552349438
3147,-0.311861,0.23,1.1847915630689416
3148,-0.301645,0.23,1.1538329096142388
3149,-0.287588,0.23,1.1572304210067923
3150,-0.278555,0.23,1.1058828012441595
3151,-0.270666,0.23,1.0954380526885668
3152,-0.262525,0.23,1.0395780452317305
3153,-0.250608,0.23,0.9960419843190504
3154,-0.245649,0.23,0.9196397973826584
3155,-0.234813,0.23,0.8885942262027687
3156,-0.227778,0.23,0.8314935785643924
3157,-0.217855,0.23,0.7988859021265823
3158,-0.20938,0.23,0.7573337547731854
3159,-0.202631,0.23,0.7108451576796472
3160,-0.189176,0.23,0.6470809060545628
3161,-0.183229,0.23,0.6160583760109247
3162,-0.172218,0.23,0.5581040372521965
3163,-0.165299,0.23,0.5316028432407236
3164,-0.153716,0.23,0.4646562540094389
3165,-0.139786,0.23,0.4392605801001599
3166,-0.126836,0.23,0.3795329845654713
3167,-0.118285,0.23,0.3602754647563318
3168,-0.108478,0.23,0.296891867978016
3169,-0.101547,0.23,0.260049521441449
3170,-0.085579,0.23,0.2252820844578332
3171,-0.079837,0.23,0.2108733870138169
3172,-0.06602,0.23,0.1682583861942671
3173,-0.060082,0.23,0.1660882823271854
3174,-0.048002,0.23,0.1364483422344451
3175,-0.038415,0.23,0.1388678312525409
3176,-0.033306,0.23,0.1271465124544799
3177,-0.017886,0.23,0.117081378819584
3178,-0.009683,0.23,0.1133660207207583
3179,-0.003028,0.23,0.1184337097599824
3180,0.008962,0.23,0.1245070189511699
3181,0.009401,0.23,0.1385053511971278
3182,0.021066,0.23,0.1304621515814218
3183,0.028956,0.23,0.145199750826609
3184,0.041309,0.23,0.1627661047210536
3185,0.05186,0.23,0.1842147165740524
3186,0.060555,0.23,0.2206904407963019
3187,0.075501,0.23,0.2470488926413674
3188,0.086024,0.23,0.274333462519633
3189,0.093805,0.23,0.3005176736902932
3190,0.105394,0.23,0.33896135045214
3191,0.119206,0.23,0.3826664672705798
3192,0.129761,0.23,0.4260253162387598
3193,0.140494,0.23,0.4564416788643846
3194,0.145934,0.23,0.4965734854764299
3195,0.155571,0.23,0.5385920769177378
3196,0.166626,0.23,0.5912658202588728
3197,0.176214,0.23,0.6314214298804705
3198,0.188058,0.23,0.6790498924078114
3199,0.193614,0.23,0.7154470723520178
3200,0.202545,0.23,0.7605136763451716
3201,0.216576,0.23,0.8047420814856366
3202,0.220811,0.23,0.8486848729945404
3203,0.232602,0.23,0.8705776506412302
3204,0.238052,0.23,0.9173228185582428
3205,0.255121,0.23,0.9468346009318686
3206,0.26366,0.23,0.9637426678993246
3207,0.270055,0.23,1.0026573824572873
3208,0.286165,0.23,1.0137087625239416
3209,0.29539,0.23,1.036214090655495
3210,0.30623,0.23,1.0504607748746424
3211,0.316745,0.23,1.071184949352744
3212,0.327048,0.23,1.0736851510054564
3213,0.336698,0.23,1.1059888861589506
3214,0.346707,0.23,1.105659706374912
3215,0.357638,0.23,1.1332087928340606
3216,0.365499,0.23,1.120159810764534
3217,0.375941,0.23,1.1271128753676132
3218,0.386039,0.23,1.1220786569240042
3219,0.392018,0.23,1.1470876177989269
3220,0.398605,0.23,1.1302165663188397
3221,0.408402,0.23,1.150591263030796
3222,0.418418,0.23,1.1295936075846165
3223,0.427246,0.23,1.1429231625942269
3224,0.438126,0.23,1.1255959115677283
3225,0.448403,0.23,1.1351584636143286
3226,0.460163,0.23,1.115987438280414
3227,0.468925,0.23,1.1263747548064993
3228,0.480356,0.23,1.0962506335303457
3229,0.488318,0.23,1.1081587118658618
3230,0.494866,0.23,1.108342462317431
3231,0.498887,0.23,1.0918406305579087
3232,0.502849,0.23,1.0791636622285457
3233,0.50896,0.23,1.084354562022645
3234,0.51378,0.23,1.0831360588872367
3235,0.516739,0.23,1.058949238253579
3236,0.520955,0.23,1.0592424545424974
3237,0.528261,0.23,1.0834075274900066
3238,0.52934,0.23,1.064676984218814
3239,0.538012,0.23,1.0392191888925124
3240,0.53935,0.23,1.0508709964769944
3241,0.548607,0.23,1.0509717180322675
3242,0.551098,0.23,1.0574809467257569
3243,0.553831,0.23,1.030546778628308
3244,0.559612,0.23,1.0239480170697404
3245,0.562396,0.23,1.0583959314782374
3246,0.562397,0.23,1.0344814230799453
3247,0.574316,0.23,1.0579374514004083
3248,0.576108,0.23,1.0111537806876676
3249,0.581738,0.23,1.0226593916072646
3250,0.584995,0.23,1.0356136363097614
3251,0.591426,0.23,1.0120113550373742
3252,0.592595,0.23,0.994410937546476
3253,0.598482,0.23,1.0162619505386647
3254,0.602513,0.23,1.0111217513646975
3255,0.610628,0.23,0.9776571793672908
3256,0.612512,0.23,0.9811328246499624
3257,0.617978,0.23,0.9986950750749456
3258,0.623305,0.23,0.984997669823608
3259,0.62897,0.23,0.9641016927087837
3260,0.637058,0.23,0.9859906087061636
3261,0.63756,0.23,0.9868047514934762
3262,0.637898,0.23,0.9685095616491002
3263,0.647679,0.23,0.9721845677198424
3264,0.653275,0.23,0.9711741454062994
3265,0.665843,0.23,0.9807009941684904
3266,0.669324,0.23,0.948042723536529
3267,0.674266,0.23,0.9492006300872003
3268,0.680814,0.23,0.9509330307502616
3269,0.687491,0.23,0.9739155072825884
3270,0.688945,0.23,0.9492904004260186
3271,0.696686,0.23,0.947358732699226
3272,0.702045,0.23,0.9259178874276056
3273,0.705008,0.23,0.9561540891795904
3274,0.709345,0.23,0.9354717734655013
3275,0.712802,0.23,0.9326180999356588
3276,0.718618,0.23,0.9216187555906128
3277,0.723523,0.23,0.9206157853837996
3278,0.726845,0.23,0.9534687363149492
3279,0.735839,0.23,0.9289946192890712
3280,0.741315,0.23,0.9319701848532772
3281,0.741464,0.23,0.902651973288084
3282,0.742791,0.23,0.9099339102972802
3283,0.750262,0.23,0.9063561266881394
3284,0.754602,0.23,0.8999296746260065
3285,-0.833531,0.24,0.8615968014623397
3286,-0.826759,0.24,0.8832305494137221
3287,-0.809896,0.24,0.8769866111105232
3288,-0.800002,0.24,0.900042605127177
3289,-0.781613,0.24,0.8991727890105653
3290,-0.773097,0.24,0.917185842696508
3291,-0.761953,0.24,0.9096427851232276
3292,-0.757653,0.24,0.9362520533196652
3293,-0.74326,0.24,0.939500549497688
3294,-0.736188,0.24,0.9638748455979504
3295,-0.724434,0.24,0.968877030592186
3296,-0.719887,0.24,0.9795135653441044
3297,-0.700473,0.24,0.998208678114582
3298,-0.688404,0.24,1.0183827832991574
3299,-0.67486,0.24,1.037078730382404
3300,-0.668353,0.24,1.0476031312464968
3301,-0.656203,0.24,1.0654580892002816
3302,-0.644923,0.24,1.073322192072227
3303,-0.639731,0.24,1.0774731295571154
3304,-0.63463,0.24,1.0742019593803307
3305,-0.627014,0.24,1.0788375325443855
3306,-0.619672,0.24,1.110630678259534
3307,-0.60922,0.24,1.133257942101073
3308,-0.601172,0.24,1.1361826951481468
3309,-0.588174,0.24,1.1563544061306803
3310,-0.582706,0.24,1.1631232790244663
3311,-0.571999,0.24,1.1848030727432108
3312,-0.566835,0.24,1.1990899387062377
3313,-0.559025,0.24,1.201418381168049
3314,-0.550578,0.24,1.197602490773635
3315,-0.542532,0.24,1.2189074190038791
3316,-0.531022,0.24,1.2252807972596975
3317,-0.523888,0.24,1.253496879857844
3318,-0.514129,0.24,1.266589463662143
3319,-0.50669,0.24,1.2893619828619842
3320,-0.495723,0.24,1.2735702515682985
3321,-0.480413,0.24,1.3125579465103123
3322,-0.472042,0.24,1.3070434033366942
3323,-0.462791,0.24,1.324271783735372
3324,-0.449421,0.24,1.3002259196432493
3325,-0.439443,0.24,1.330104464873736
3326,-0.428164,0.24,1.3294768436852356
3327,-0.420475,0.24,1.346683793196597
3328,-0.410612,0.24,1.3269540781325693
3329,-0.403166,0.24,1.3455477982414488
3330,-0.397612,0.24,1.3258052955012265
3331,-0.385708,0.24,1.319864189861386
3332,-0.37424,0.24,1.292271704934468
3333,-0.371066,0.24,1.3038261943924914
3334,-0.358208,0.24,1.26104698647486
3335,-0.350218,0.24,1.255322394171328
3336,-0.34133,0.24,1.2256525439612174
3337,-0.328644,0.24,1.225122903027158
3338,-0.318239,0.24,1.1855565501190757
3339,-0.308576,0.24,1.1589572059916244
3340,-0.29508,0.24,1.1173879417490324
3341,-0.286992,0.24,1.0935304709680154
3342,-0.275011,0.24,1.0520521609476188
3343,-0.263975,0.24,1.0014502193716583
3344,-0.255046,0.24,0.9745892483383396
3345,-0.245342,0.24,0.9271619202500992
3346,-0.237118,0.24,0.8997510584779403
3347,-0.227751,0.24,0.7910931648534092
3348,-0.227544,0.24,0.8497962448097389
3349,-0.218033,0.24,0.7326547598314976
3350,-0.204832,0.24,0.6850624461352677
3351,-0.200722,0.24,0.611906804228458
3352,-0.19233,0.24,0.583751725960937
3353,-0.175742,0.24,0.517803455448546
3354,-0.170637,0.24,0.4923178209632298
3355,-0.159211,0.24,0.4234806150648141
3356,-0.149901,0.24,0.4146111109214339
3357,-0.14181,0.24,0.3431349312884261
3358,-0.128125,0.24,0.3238462683781876
3359,-0.12412,0.24,0.2775564567475181
3360,-0.111266,0.24,0.2775487103284374
3361,-0.105417,0.24,0.2140084313649911
3362,-0.08845,0.24,0.2026413832675852
3363,-0.083115,0.24,0.1827890013422267
3364,-0.071934,0.24,0.1786090983360739
3365,-0.061374,0.24,0.1428970070757809
3366,-0.05228,0.24,0.1501943302207184
3367,-0.045641,0.24,0.1166540220412231
3368,-0.036114,0.24,0.1245282852370418
3369,-0.023681,0.24,0.1031209859457615
3370,-0.018203,0.24,0.1191184138932037
3371,-0.009358,0.24,0.0898294429399573
3372,-0.000288,0.24,0.1075806304022224
3373,0.008329,0.24,0.1078512001720376
3374,0.015012,0.24,0.1201735701836901
3375,0.027285,0.24,0.1201471784868835
3376,0.040703,0.24,0.1371310308003484
3377,0.052675,0.24,0.149413552671627
3378,0.057185,0.24,0.1582289540240039
3379,0.071082,0.24,0.179890439241955
3380,0.08224,0.24,0.211282500025718
3381,0.092937,0.24,0.2373310567897522
3382,0.104591,0.24,0.2618300179106976
3383,0.113981,0.24,0.3011980373627834
3384,0.120802,0.24,0.3317701911372563
3385,0.136885,0.24,0.3815189686596131
3386,0.143483,0.24,0.4189528241693584
3387,0.153204,0.24,0.4603887938269757
3388,0.16135,0.24,0.491173169963095
3389,0.166636,0.24,0.5491146358899851
3390,0.175421,0.24,0.573446859673791
3391,0.186529,0.24,0.6370958163946184
3392,0.19602,0.24,0.6666376492068506
3393,0.202606,0.24,0.7227782566677763
3394,0.213546,0.24,0.7569771838294883
3395,0.22526,0.24,0.8035873648811432
3396,0.233006,0.24,0.826966913353965
3397,0.241613,0.24,0.8883340196757135
3398,0.253743,0.24,0.9146494029470366
3399,0.270823,0.24,0.9658980307313354
3400,0.279957,0.24,0.975294519663413
3401,0.290508,0.24,1.0158740238436328
3402,0.299842,0.24,1.042306220189871
3403,0.310512,0.24,1.063034092572143
3404,0.314208,0.24,1.0846841298168608
3405,0.322046,0.24,1.100732243134489
3406,0.325823,0.24,1.1146036714866143
3407,0.337319,0.24,1.135326057045742
3408,0.350923,0.24,1.1474821985331314
3409,0.358669,0.24,1.1495289444847605
3410,0.3674,0.24,1.1664655676791098
3411,0.379709,0.24,1.162849527303783
3412,0.388952,0.24,1.1812497042121968
3413,0.402477,0.24,1.1695630636158196
3414,0.411451,0.24,1.187312618392428
3415,0.420446,0.24,1.1877883612679887
3416,0.435401,0.24,1.2028262781080417
3417,0.444543,0.24,1.1854613076660172
3418,0.455497,0.24,1.1859481802707803
3419,0.462155,0.24,1.1771615641576254
3420,0.473092,0.24,1.1735734122568395
3421,0.483742,0.24,1.1491498687228785
3422,0.488217,0.24,1.165014536537232
3423,0.488708,0.24,1.0888748260788963
3424,0.496936,0.24,1.076896655917818
3425,0.498817,0.24,1.1414034400287678
3426,0.506438,0.24,1.136245082121212
3427,0.507452,0.24,1.0623870624208218
3428,0.516052,0.24,1.089494086743745
3429,0.518628,0.24,1.0711442035970218
3430,0.525676,0.24,1.1206011986541204
3431,0.533094,0.24,1.0856324191569304
3432,0.534119,0.24,1.0738105521084949
3433,0.542293,0.24,1.1037969471797593
3434,0.544778,0.24,1.026027655697246
3435,0.554147,0.24,1.0137413658936414
3436,0.556565,0.24,1.0602498775349822
3437,0.564948,0.24,1.0151405097669035
3438,0.568532,0.24,1.0697169426015192
3439,0.576614,0.24,0.9999093875323772
3440,0.577973,0.24,1.0457690583164718
3441,0.584401,0.24,1.010628048620286
3442,0.58787,0.24,1.064479166279881
3443,0.595117,0.24,1.005941976774406
3444,0.6028,0.24,1.0252608843071858
3445,0.60305,0.24,0.9779455880944684
3446,0.605457,0.24,1.0287824855077976
3447,0.612359,0.24,0.9925003078280092
3448,0.612487,0.24,0.9941872893942932
3449,0.621034,0.24,1.0054253383367766
3450,0.625299,0.24,0.9548527056721348
3451,0.63076,0.24,0.9798558982231772
3452,0.631382,0.24,0.9846883777790706
3453,0.63559,0.24,0.9462009931701836
3454,0.640958,0.24,0.9838378348009156
3455,0.646557,0.24,0.9590771935748834
3456,0.649107,0.24,0.964257755980326
3457,0.653736,0.24,0.9271208632526944
3458,0.660808,0.24,0.9705080072090364
3459,0.66715,0.24,0.9221890984454946
3460,0.669997,0.24,0.9447336505496836
3461,0.676224,0.24,0.929169206943807
3462,0.677611,0.24,0.9582296098662406
3463,0.688742,0.24,0.937076292688248
3464,0.690376,0.24,0.9600995209630838
3465,0.699681,0.24,0.9091216523095296
3466,0.703431,0.24,0.9299997180742552
3467,0.708216,0.24,0.9301393832684324
3468,0.712734,0.24,0.9276916356529546
3469,0.722626,0.24,0.9009284433292788
3470,0.723589,0.24,0.91126072447338
3471,0.732386,0.24,0.9029277821484186
3472,0.733457,0.24,0.9191141901279892
3473,0.742273,0.24,0.894040260504606
3474,0.742661,0.24,0.9132585934071756
3475,0.752786,0.24,0.9037266124113092
3476,0.753221,0.24,0.9190245878092904
3477,-0.83507,0.25,0.8652766492420608
3478,-0.823262,0.25,0.8636661487286433
3479,-0.814872,0.25,0.8704678807733337
3480,-0.804754,0.25,0.8817859882796566
3481,-0.791007,0.25,0.8927958363223846
3482,-0.782835,0.25,0.8959205774540953
3483,-0.773164,0.25,0.8946087468617021
3484,-0.759902,0.25,0.9118877481057918
3485,-0.747396,0.25,0.9230278934148392
3486,-0.74082,0.25,0.9232679024275297
3487,-0.729717,0.25,0.9292453670823516
3488,-0.718192,0.25,0.947922285767566
3489,-0.706693,0.25,0.9454806303379693
3490,-0.6983,0.25,0.9617042202641078
3491,-0.688704,0.25,0.9751760842692644
3492,-0.677254,0.25,0.9884260698125488
3493,-0.669739,0.25,0.9941892579455804
3494,-0.661711,0.25,0.9939497158702542
3495,-0.652839,0.25,1.0121997740596649
3496,-0.642888,0.25,1.027037683723093
3497,-0.636465,0.25,1.0375229028395092
3498,-0.626246,0.25,1.056163873722212
3499,-0.619351,0.25,1.0476523554305437
3500,-0.607147,0.25,1.0642588516325118
3501,-0.596341,0.25,1.0676147516146517
3502,-0.583526,0.25,1.1155474826536855
3503,-0.572742,0.25,1.1177386643967846
3504,-0.564663,0.25,1.14628402663221
3505,-0.552191,0.25,1.1394766900502302
3506,-0.541595,0.25,1.168724351373692
3507,-0.531776,0.25,1.1563405344382272
3508,-0.52131,0.25,1.1895334828438575
3509,-0.513976,0.25,1.1924306876665944
3510,-0.507434,0.25,1.23068679554539
3511,-0.499022,0.25,1.216131702645198
3512,-0.486205,0.25,1.2459113215908153
3513,-0.48065,0.25,1.2408851588357208
3514,-0.468708,0.25,1.264319191569448
3515,-0.463513,0.25,1.244509319026946
3516,-0.453705,0.25,1.2746256303754482
3517,-0.443923,0.25,1.2572999328656456
3518,-0.432069,0.25,1.2824582196337035
3519,-0.41972,0.25,1.261384313099132
3520,-0.406688,0.25,1.2846253774670278
3521,-0.397127,0.25,1.28297869978281
3522,-0.387233,0.25,1.294556089587827
3523,-0.37615,0.25,1.2739836678933756
3524,-0.364804,0.25,1.2843343933470213
3525,-0.352088,0.25,1.2461165391227325
3526,-0.34388,0.25,1.2221036862535013
3527,-0.334994,0.25,1.1996647116785797
3528,-0.323526,0.25,1.182857525696318
3529,-0.315584,0.25,1.165443244256118
3530,-0.307808,0.25,1.1533011706788745
3531,-0.297896,0.25,1.1089353769948187
3532,-0.287746,0.25,1.0938803807885802
3533,-0.27823,0.25,1.0553318909607072
3534,-0.269736,0.25,1.0143097422863907
3535,-0.260762,0.25,0.9787821667109204
3536,-0.251304,0.25,0.927293129768834
3537,-0.245107,0.25,0.8890057485212025
3538,-0.232892,0.25,0.8536980245323499
3539,-0.219204,0.25,0.7956700901366878
3540,-0.208723,0.25,0.7358899546453361
3541,-0.194611,0.25,0.7059850748833103
3542,-0.183188,0.25,0.6542451620488371
3543,-0.178773,0.25,0.6056396923830727
3544,-0.170732,0.25,0.5413757443733634
3545,-0.163611,0.25,0.4964118908378529
3546,-0.151327,0.25,0.448606276278408
3547,-0.142343,0.25,0.4272659487705316
3548,-0.137016,0.25,0.3504587339792232
3549,-0.122907,0.25,0.3393293976588432
3550,-0.120827,0.25,0.2955672936614508
3551,-0.108454,0.25,0.2975798239514253
3552,-0.09961,0.25,0.2175715487835456
3553,-0.094826,0.25,0.2087448551519939
3554,-0.082263,0.25,0.1690960771883523
3555,-0.071961,0.25,0.1792937805909899
3556,-0.06806,0.25,0.1409543132918685
3557,-0.052309,0.25,0.129748362257468
3558,-0.039085,0.25,0.1042585554401746
3559,-0.027247,0.25,0.1140609966280607
3560,-0.020797,0.25,0.1023474664335286
3561,-0.008652,0.25,0.1119757191391419
3562,0.003987,0.25,0.1007011304199799
3563,0.013574,0.25,0.1202521700159647
3564,0.025275,0.25,0.1116512061618402
3565,0.032076,0.25,0.1264761334617887
3566,0.040021,0.25,0.1332272654243796
3567,0.050882,0.25,0.1561000281625444
3568,0.066509,0.25,0.1835452638063108
3569,0.069603,0.25,0.2014873352709328
3570,0.07514,0.25,0.2295336879575279
3571,0.081591,0.25,0.2593159937033938
3572,0.094277,0.25,0.2952833559008138
3573,0.106557,0.25,0.3323557262275939
3574,0.119197,0.25,0.3916642517141901
3575,0.127163,0.25,0.4232132137240821
3576,0.138947,0.25,0.4694829148501268
3577,0.150146,0.25,0.5042458692432029
3578,0.161502,0.25,0.5619886773446927
3579,0.175286,0.25,0.598977884293313
3580,0.184309,0.25,0.6533327922395292
3581,0.193474,0.25,0.678403157699884
3582,0.201567,0.25,0.7267158950782215
3583,0.210554,0.25,0.7565715368492344
3584,0.220687,0.25,0.8140800318479593
3585,0.229494,0.25,0.8309361718305861
3586,0.236345,0.25,0.8916565296915577
3587,0.252156,0.25,0.9159238667874512
3588,0.261054,0.25,0.961752585320283
3589,0.270366,0.25,0.969110431571493
3590,0.28261,0.25,1.012237436164173
3591,0.284897,0.25,1.0278736729483615
3592,0.295696,0.25,1.044004521193207
3593,0.305128,0.25,1.0536334581137006
3594,0.314855,0.25,1.0717307013400237
3595,0.325603,0.25,1.0742589907302345
3596,0.340623,0.25,1.0937616286322789
3597,0.349711,0.25,1.0881564267419277
3598,0.363234,0.25,1.1117089247225405
3599,0.376995,0.25,1.1192558254342286
3600,0.384489,0.25,1.1137047560740811
3601,0.394585,0.25,1.1149558510074258
3602,0.404404,0.25,1.1302544219212105
3603,0.414811,0.25,1.1249651041998423
3604,0.421873,0.25,1.1114717199193196
3605,0.433886,0.25,1.126586375171772
3606,0.440242,0.25,1.1211910724026877
3607,0.450134,0.25,1.1101104424203374
3608,0.455445,0.25,1.103351298650356
3609,0.462648,0.25,1.100357200269165
3610,0.474565,0.25,1.0844862978568413
3611,0.485644,0.25,1.085737328974666
3612,0.497813,0.25,1.0714179176507983
3613,0.501096,0.25,1.0388818466660676
3614,0.506435,0.25,1.052787459233358
3615,0.513255,0.25,1.0500420348868118
3616,0.516574,0.25,1.044584581003962
3617,0.521627,0.25,1.03882780563876
3618,0.531091,0.25,1.0381193020164288
3619,0.533279,0.25,1.0151271946701903
3620,0.538451,0.25,1.019724265391962
3621,0.542831,0.25,1.0172487480226475
3622,0.54934,0.25,1.0165801920520317
3623,0.551762,0.25,1.005305388334686
3624,0.561433,0.25,0.9989422183573134
3625,0.56261,0.25,1.02394036676407
3626,0.571173,0.25,0.9972514013679776
3627,0.572421,0.25,0.9897831616154988
3628,0.578976,0.25,0.972378018294767
3629,0.581156,0.25,0.9964060061503284
3630,0.586843,0.25,0.9831074047553224
3631,0.589704,0.25,0.966250109112975
3632,0.596666,0.25,0.9821471225252408
3633,0.598685,0.25,0.9664825240181888
3634,0.607531,0.25,0.9696245459622872
3635,0.610992,0.25,0.96259252981282
